Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Label
-1.067490028865364,-1.0686598230744708,-1.761252560719053,-0.986931908368056,-0.4975446523756512,-1.0885550913585056,-0.5987536289816756,-1.1041254744625952,1.0
-0.8304393988674079,-0.8306895892004215,-0.37870158484812905,-0.8605012701530838,-0.7201469377069595,-0.7910170881567418,-0.8083919798149403,-0.75228843854259,1.0
-0.9616133652036202,-0.9697598336850115,-0.8727006899256415,-1.0218234806027071,-1.4427229381540272,-0.9324792168227506,-1.3918881603334183,-0.8985985489462515,1.0
-0.9425565762893445,-0.9289138394468245,-1.4804565413408388,-0.9237165892605698,-0.7466472275216531,-0.9057363290428309,-0.8382677510195479,-0.8782496634317408,1.0
-1.0321737675261453,-1.0411334889915833,-1.1967432700953686,-0.9922682664745319,-0.7495277679481674,-1.049976939556104,-0.8064784771057574,-1.0494127086757705,1.0
-1.013628884432138,-0.9988467685120491,0.14824556858723925,-0.9549137597291993,-0.6331332187673854,-0.9808755616912065,-0.7917718609515499,-0.9531673006254717,1.0
-0.884280259456191,-0.8918463517781193,-0.7012259454605551,-0.9491669125376097,-1.1495979784491994,-0.8225822449119617,-1.2213787906297244,-0.7594940554929739,1.0
-1.0931382808417798,-1.070263851141145,-1.0925443387206262,-1.0370115767519086,-1.059155983466677,-1.0643635979671797,-1.1045912981914843,-1.0580186978633281,1.0
-0.9987182465573726,-1.0092240922447346,-1.1059704458865105,-0.9598396287505618,-0.6168510816224488,-1.0246099346140123,-0.6607620993486825,-1.0517932685919804,1.0
-1.1173323226855068,-1.1271708016158297,-1.4281623918475872,-1.0402954894328167,-0.6940296578628875,-1.144031221703164,-0.8068708053616894,-1.1449775925308014,1.0
-1.0123527680764746,-1.021282021134821,-0.8876630731166508,-1.0099192971344146,-1.05897085744655,-1.0162076986431983,-1.0639315055783884,-1.0119658457915,1.0
-1.001715509395793,-0.9839466291613777,-0.537228338184627,-0.9528613143036315,-0.704365895534339,-0.9818774181265183,-0.7737749609927599,-0.9786461891290881,1.0
-0.9668552859179113,-0.9749018600726016,-0.5494821658759355,-0.9647654977719244,-0.8718920088478173,-0.984923061689866,-0.8465281235827019,-0.992881532846922,1.0
-0.975733690534545,-0.9692824883284449,-0.9836771933985682,-1.0173081006664582,-1.4020455440627106,-0.9488295138470371,-1.319191073285396,-0.9357631668824709,1.0
-1.0734029759400037,-1.0791982804408504,-0.7493407600517402,-0.9980151136661216,-0.5465721471708911,-1.0961558421810702,-0.6566143190881476,-1.1046492438577562,1.0
-1.0384095286188044,-1.044464245444316,-1.2181707164625695,-1.0173081006664582,-0.999936015434923,-1.0461565270161155,-1.0152859111912669,-1.048485561893642,1.0
-0.8322088718548751,-0.8400771610425266,0.5854407518072755,-0.8128845362799125,-0.3043720086407359,-0.8542008340103981,-0.3364845953540894,-0.8640357618945691,1.0
-1.0644251881043796,-1.0689298973614787,-0.3070409111784675,-1.015666144326004,-0.8237546480667503,-1.0671153636428357,-0.9238101295357586,-1.0605261168376734,1.0
-1.0846305615431577,-1.0957930953266297,-1.5273198164134811,-1.0070458735386196,-0.5265191255482519,-1.1382738867215731,-0.5315573718617068,-1.169633910321342,1.0
-0.8673619484385481,-0.8768228085245883,-0.41802512757201327,-0.9709228340486277,-1.3943754214205426,-0.8235707432614692,-1.3429391646966373,-0.7860990807270947,1.0
-0.9713334848599792,-0.9791700971898618,0.07919510824250774,-0.987752886538283,-1.069710495114791,-0.9608117168133647,-1.0852290227471857,-0.9470893455163416,1.0
-0.9423047968787448,-0.9344749994631415,-0.8815044998832577,-0.9709228340486277,-1.1395640490110812,-0.8735567003406197,-1.2222656842366972,-0.8101446069282251,1.0
-1.081469759141959,-1.0923403500549367,0.23418661074481872,-1.041937445773271,-0.9718706154831803,-1.11261300389179,-0.9599260193677114,-1.1215734082910058,1.0
-0.9950041787707463,-1.0032843145007797,-0.7067637578481725,-0.9807745720913528,-0.8655711035383695,-1.0313824841167194,-0.791309662621255,-1.0592153417036512,1.0
-0.9650299329891026,-0.9533489267299488,-0.838722547440294,-0.9635340305165837,-0.9773048939029554,-0.9301415518070234,-1.0177527694300024,-0.9130300448841262,1.0
-1.022276941417015,-1.030855871094255,-0.3427713690164186,-0.9881633756233965,-0.7722518665646154,-1.0593142415332089,-0.7363807513189181,-1.0842362213820622,1.0
-0.9284252099284732,-0.9323421308840804,-1.4770023081716501,-0.9483459343673826,-0.9480858476527843,-0.9115871706250511,-0.9761763188341726,-0.9003936531967508,1.0
-0.9863150974377295,-0.9764292150950279,-0.8090502115280948,-1.005814406283279,-1.2578130634839995,-0.9689467910680957,-1.1842121539644452,-0.9654602111551016,1.0
-1.0346420702205568,-1.0454203542398346,-0.10793929773452293,-0.9503983797929503,-0.264712623857057,-1.0725120303077145,-0.3753144738899485,-1.0939623356252601,1.0
-1.086132688214753,-1.0592466842828703,-0.4628442681863819,-1.0070458735386196,-0.791703458669226,-1.0617854874069776,-0.8759457815651088,-1.0562837893702244,1.0
-0.945702636876636,-0.9551705605449383,-0.3465632780151646,-0.9282319691968188,-0.6403613637645869,-0.9585942745698749,-0.6883764305516983,-0.9580259007360767,1.0
-0.793238075490694,-0.8018023535697161,-0.24373720788185094,-0.8830781698343287,-1.0181612270191285,-0.7969881525111994,-0.9162785179405398,-0.8069912483672149,1.0
-0.9985767490118747,-1.004073613379998,-1.319498196414453,-0.9664074541123787,-0.7159397122049858,-1.0024622283507223,-0.794769193876929,-1.0023825648955211,1.0
-1.1091446145219992,-1.11793937631238,-1.995548626991596,-0.9844689738573748,-0.05796778658401973,-1.14298929101044,-0.30014722452864667,-1.1484571151662553,1.0
-0.9150075409418995,-0.9045283569438496,-0.5995662604617603,-0.9902158210489642,-1.4425961390706783,-0.8564182762538882,-1.379680286044237,-0.8148011747546892,1.0
-1.0428064551429823,-1.0345470618799446,-1.5941254879280993,-1.004993428113052,-0.9281133835401663,-1.0259991755376445,-0.9935102834308258,-1.0103885272034796,1.0
-1.0305234816305227,-1.0371968213776965,-0.6179486658544885,-1.0123822316450957,-0.9910089344470273,-1.0326515022681142,-1.0257196633597543,-1.0245404270219536,1.0
-0.974911569673261,-0.9640168272317046,-2.752990713856336,-0.9844689738573748,-1.1173618535282104,-0.9198023933946069,-1.1833629347433459,-0.8690769408640863,1.0
-1.1282626218901775,-1.1325851999983594,0.2527691374231709,-1.033727664071,-0.5639146332251516,-1.1596067497508096,-0.6695270758298236,-1.1780712135122262,1.0
-0.9014307276670692,-0.9082944562701921,-1.048378750345365,-0.934389305473522,-0.9464689408260352,-0.8792472448931901,-0.9847254787275631,-0.8552982489064599,1.0
-0.8381834233916533,-0.8081460040425502,0.14762057484644894,-0.9138648512178448,-1.2212969490953471,-0.7513435733183993,-1.194602020838725,-0.7066318407396069,1.0
-1.0602814129768212,-1.0688808589626868,-1.5711944724347835,-0.9820060393466933,-0.4396348606424439,-1.0995487959753256,-0.5055749849448036,-1.1271229015085629,1.0
-0.996911673748178,-0.9931058331235967,-0.9568355495665908,-0.9187907202392074,-0.3114447606910052,-0.9828525583902217,-0.5309965088765556,-0.9639052836856453,1.0
-0.9719819504288104,-0.9669086030754541,-0.3020272441378341,-1.0041724499428248,-1.288860619312099,-0.9546002069144324,-1.2149015255986475,-0.9499104624066318,1.0
-0.9630364796527432,-0.9721581711643671,0.7007462711494759,-0.9327473491330679,-0.5817436589942818,-0.9616666343048307,-0.7079415938701752,-0.9453477643959023,1.0
-1.0034401754510986,-0.986958263043328,0.8301682599113667,-0.9861109301978288,-1.0116475778029042,-1.0137097365978212,-0.8972550235911693,-1.0363348909733854,1.0
-1.0336776730776163,-1.0025301727970817,-1.0583168594371617,-1.011150764389755,-1.1756535830534223,-0.9906403224140444,-1.1556047947527328,-0.9830366658679368,1.0
-1.0821835289869086,-1.0850319939160096,0.4517895787643743,-1.0341381531561136,-0.9288123406404,-1.0908393240310161,-0.9817209948642804,-1.0922616608683324,1.0
-1.0330762216724416,-1.033233791127461,-0.7141289295914923,-1.0394745112625898,-1.3033314641088682,-1.0287642992991048,-1.2432153596901008,-1.0264238856555021,1.0
-0.9723339713261321,-0.9828765620429419,-0.16892716062023624,-0.9709228340486277,-0.8863040386988774,-0.9750113620231824,-0.9238076584140454,-0.9765543339667089,1.0
-1.024855346014578,-1.0038505922818473,-0.7151006496889774,-0.9906263101340778,-0.9615746489997236,-1.0118796788426518,-0.9369570851106734,-1.0208608886769655,1.0
-0.9631679073317961,-0.9712102008669632,-0.865573824483946,-0.920022187494548,-0.4662859759854066,-0.9832666590501504,-0.537997922019897,-1.002211389983221,1.0
-1.0742263463401438,-1.0707210374495548,0.1778305459631775,-1.027570327794297,-0.9480185920471876,-1.0977988867349813,-0.8984848102408617,-1.109580620158275,1.0
-0.9587050139396701,-0.9691007157858382,1.7093372832920062,-0.9204326765796615,-0.4833675792000519,-0.958527484140854,-0.6357310998385087,-0.9368666967868965,1.0
-1.1209579127665499,-1.1323087402253393,-1.2521851303356173,-1.0349591313263409,-0.5823923554702168,-1.1828631771358449,-0.5575049763626898,-1.2154710030303557,1.0
-0.9793574203688544,-0.9828703005609106,0.636168333112584,-0.9356207727288627,-0.5432586848602325,-1.0023152894068765,-0.5728128032736317,-1.0145420992578709,1.0
-0.995517489788746,-0.9959718413649374,-1.148362810418183,-0.9799535939211256,-0.9001126418813258,-0.960317467638611,-1.0337272203449734,-0.9309720573679781,1.0
-1.0374192872028591,-1.047657762962523,-0.6471056675153344,-1.0353696204114544,-1.1779816601030102,-1.0405461309783701,-1.17385394753118,-1.0261799839714125,1.0
-0.9445483844588072,-0.9518985877013246,0.7495898682875858,-0.920022187494548,-0.5835764433470821,-0.9758662795146481,-0.5671123996399506,-0.998156454032799,1.0
-1.0356854261609463,-1.0458704966216446,-1.5031622678550898,-0.8896459951961456,0.4015123694544352,-1.0902382101698291,0.2191184731070124,-1.1161250503850018,1.0
-0.9188152593000848,-0.9290998636968072,-0.8803879134460391,-0.9204326765796615,-0.7164479321209963,-0.9128428306906416,-0.7945480285641152,-0.8983365518186202,1.0
-0.9964221244603143,-0.9950459075315717,-1.0318060694377391,-0.9631235414314702,-0.73836575269842,-0.9991227068996833,-0.7834620863435467,-1.0059898188977314,1.0
-0.9915367204442576,-0.9842382167654137,-1.7399725495665566,-1.0041724499428248,-1.202465520731479,-0.9516614280375182,-1.223295164150364,-0.9257575972068005,1.0
-0.8384704586902154,-0.8479662993817341,1.0971717250152293,-0.8687110518553548,-0.7013643383433972,-0.8522238373113832,-0.6727991354626954,-0.8614628535259593,1.0
-0.9331413698439136,-0.9258472408730072,-1.100651982354655,-0.9187907202392074,-0.7195855951803122,-0.8934201739313992,-0.8461941269390933,-0.8614708631127629,1.0
-0.9255178314156202,-0.9122974647622331,-0.21332421156488882,-0.9631235414314702,-1.1754219073475443,-0.8931129379579036,-1.122394211369635,-0.8837825811415905,1.0
-1.0149353604538263,-1.0231563724321482,-0.3808188937998578,-0.9996570700065759,-0.9409237345120942,-1.0278559494644222,-0.9468276911679259,-1.0309441886627664,1.0
-0.9815641530775796,-0.9922412552320024,-0.9512480019148253,-0.960660606920789,-0.7309351023096404,-0.9751315847954196,-0.8521454301745072,-0.9663915465386099,1.0
-1.037487742484037,-1.0336225952924787,-1.2269668443633055,-1.0378325549221357,-1.2837250353475889,-1.0403190435196994,-1.19348697067666,-1.047384737217336,1.0
-1.045549587777658,-1.0285641291138992,0.2525365267870639,-0.9934997337298727,-0.8431829244624686,-1.0302203306517579,-0.8918012827578471,-1.0290867503333205,1.0
-0.9462505512042705,-0.9564983502666194,-0.9914283712479404,-0.9249480565159105,-0.6020995347820708,-0.9455167085676065,-0.7130748082760967,-0.9428160048173665,1.0
-0.9704037505356992,-0.9763510176061493,-0.9286765523834367,-1.0136136989004363,-1.3331516021706826,-0.9554684824917024,-1.276155174462775,-0.9322245711273417,1.0
-0.9768124398665292,-0.9745485900237104,-0.9949005029285994,-0.9729752794741954,-0.9525272823358858,-0.9530773851327585,-1.0093224340336504,-0.9327598143031212,1.0
-1.0279999010576857,-1.03371288348934,0.06397019495701131,-0.9799535939211256,-0.6663633364224412,-1.031275619430286,-0.7855208984128849,-1.025094609415935,1.0
-1.1149359134165768,-1.1175544777253965,1.0802770877626,-0.9898053319638507,-0.12919701704416878,-1.1659117662503713,-0.21609967677411512,-1.2008789647090707,1.0
-0.8109298512824247,-0.8179283302179713,-0.02140812419862763,-0.9462934889418149,-1.4276452127114656,-0.7694704957546384,-1.326545265673223,-0.7464014203300962,1.0
-0.8444800783066579,-0.8517396109783959,-0.31169353138857714,-0.9126333839625042,-1.0307306721143878,-0.822528812568745,-1.0136254649702434,-0.7984227003306505,1.0
-0.8589874237969471,-0.8637583350231498,1.3335456367609588,-0.9122228948773905,-0.9734213989571073,-0.8733696871393617,-0.867359670786435,-0.8818049888077542,1.0
-1.0934591988849323,-1.1036781390998083,-0.4994391361803396,-0.9873423974531695,-0.22150999387912856,-1.12463528111553,-0.42560669320601024,-1.1355831898157656,1.0
-0.8938216748410558,-0.9009650349517844,-1.0499752233687751,-0.9323368600479542,-0.964733142281085,-0.8752798934093559,-0.9836610204297747,-0.8689856456221862,1.0
-0.9595737324313062,-0.9698774102662666,-0.06201937371358459,-0.9807745720913528,-1.052038902081694,-0.9675575501444634,-1.016344936471065,-0.9683773469070414,1.0
-0.9254050525769145,-0.9186530888968831,-1.0663664683801393,-0.9524508252185181,-1.0525226433041615,-0.9231285567598415,-0.9672882368280004,-0.9297308623520681,1.0
-1.063536130591188,-1.074610871953993,0.5000146517263534,-1.027570327794297,-0.92227972412157,-1.0861239197421493,-0.9458870077556891,-1.0877374900244525,1.0
-0.9569787611487893,-0.9473196379115186,-0.6711160749768197,-0.9577871833249941,-0.9560108706165029,-0.9174246541214671,-1.018922592992529,-0.8873434763456914,1.0
-0.7885450729312692,-0.7979616158214572,-0.34327023976148385,-0.9011396895793248,-1.166909669914966,-0.7354073769540415,-1.164266286438961,-0.6870872793413408,1.0
-1.0483018034974172,-1.048950263832242,-0.019711714710779305,-1.0095088080493009,-0.8865955547741096,-1.04276357322186,-0.9674584758288053,-1.0337266188601213,1.0
-0.888793857317373,-0.883007332735064,0.37610365489882536,-0.9577871833249941,-1.2603023683486243,-0.8392798521671564,-1.2303286666513842,-0.799915163280401,1.0
-1.1502826353772364,-1.139454788070278,-0.3162061630982811,-1.0558940746671317,-0.8008624204280451,-1.1648965517292553,-0.8542583042118617,-1.1833271940295926,1.0
-1.0951954387661416,-1.0979138286408852,0.1972474765487618,-1.0021200045172571,-0.45004334204529933,-1.122831939531969,-0.5654000735702153,-1.1440905713392016,1.0
-1.0518852829983105,-1.053298026862476,-0.4798577756461484,-0.9824165284318069,-0.5585950292908349,-1.0715636062156195,-0.6381745887669888,-1.0814515161315452,1.0
-1.0602953264266488,-1.0509189707437399,-0.8126103216965206,-1.0177185897515717,-0.9643960166369119,-1.0568029214020276,-0.9793999214032293,-1.0526297928712396,1.0
-0.9075717927781095,-0.9000621044310638,-1.1595834819070037,-0.9852899520276017,-1.4191179316541631,-0.8398141755993225,-1.3887808681190883,-0.7883653234311562,1.0
-0.9847355244109315,-0.9932233782683716,-0.2223140383634768,-1.0222339696878209,-1.3343278610874927,-0.9626551326543382,-1.3147298689969547,-0.9378445630528421,1.0
-1.0580815764505753,-1.0631380171951488,-0.45657400210137844,-1.0398850003477034,-1.1360623998487278,-1.071176221727299,-1.103140021820569,-1.0767889576839933,1.0
-0.9346445782840906,-0.9370383310931151,-1.2122416117423913,-1.0012990263470298,-1.4006173690207695,-0.9258536062638895,-1.2755241287833072,-0.9259097043006985,1.0
-1.0649360985529053,-1.0651074229981596,-1.5096148617189156,-1.0189500570069125,-0.8867436293057943,-1.0748897695808544,-0.9198127500919664,-1.0791781010867758,1.0
-0.9953085125337456,-0.9835281710612572,-0.1833747264075008,-0.9536822924738588,-0.714861773243727,-0.9935924593767627,-0.7364270282353995,-1.0015722357052792,1.0
-0.8937532134348424,-0.9001927944232906,0.14466852093131494,-0.9085284931113686,-0.766099966019632,-0.9467322943757847,-0.599259681991404,-0.9956271794442856,1.0
-0.9910044255788579,-0.9998584514711382,0.1772427530024563,-0.965175986857038,-0.729523168233781,-1.0336533587034258,-0.6641647808995884,-1.0636786311691366,1.0
-0.9355330285863626,-0.9407203291854498,-1.0204810449997572,-0.9430095762609065,-0.8563117642665276,-0.902917772938154,-0.9685095131394134,-0.8765358753611857,1.0
-0.8380734387943716,-0.8415502694961818,0.23587816650830046,-0.9220746329201157,-1.1487952600701352,-0.803213020495936,-1.116341755781775,-0.7835597724828698,1.0
-0.9709889850642206,-0.9813519214064746,-0.3719423451402724,-0.9787221266657851,-0.9705262675622001,-0.9829994973340673,-0.9513304586410716,-0.981632813250464,1.0
-1.0134573798335964,-1.0242141553503015,-0.614370435943358,-0.9676389213677193,-0.5993765166834135,-1.045755784441991,-0.6327001194128932,-1.0645321504943412,1.0
-1.0253088873151712,-1.000189580766011,0.3791458705611428,-0.9052445804304602,-0.12702433990304052,-1.0036377399014877,-0.3474906917785327,-1.0078513382757133,1.0
-0.9649950677091232,-0.9611046267207594,0.1409341217971376,-0.974206746729536,-1.0360474603744585,-0.9641913125218161,-0.9821851468720497,-0.9652908166450868,1.0
-1.0640108183221033,-1.059225881480827,-0.04293942062277072,-1.0082773407939603,-0.805637360993587,-1.0695999676024088,-0.8547005533314622,-1.0742921944287644,1.0
-0.9481085973569103,-0.9575631242732954,-1.859221398092751,-0.9532718033887452,-0.85950470547059,-0.9500183834836069,-0.8868885556937973,-0.9422793698586246,1.0
-0.9368650705587236,-0.9457664573538082,-0.7774032204009713,-0.9939102228149862,-1.2939523988155197,-0.9414157762257308,-1.1840776180028192,-0.9509745299976934,1.0
-0.909009716484878,-0.9128231957798487,-1.9639942351057535,-0.8953928423877352,-0.5860430268744913,-0.913310363693787,-0.6333979212943993,-0.9153417193946707,1.0
-1.0500809183880428,-1.0575635217426875,0.0035347987853773443,-0.9852899520276017,-0.560099835292612,-1.085763251425437,-0.597951611228764,-1.1076086414834136,1.0
-1.0291824531971498,-1.0302506933217221,0.570455666340376,-0.9766696812402174,-0.6544241111988116,-1.0203487052424867,-0.8028913598014732,-0.9994655194320748,1.0
-0.8710725730260278,-0.878935518630854,-0.31743149367623424,-0.8806152353236475,-0.6421522393510346,-0.8771633835077419,-0.6635980454971406,-0.8755696944657321,1.0
-1.0443776513366674,-1.0548695439261442,-0.1732994219939478,-1.0493262493053148,-1.2903959368096716,-1.0377676491311056,-1.2895970285836398,-1.016383210681522,1.0
-1.0087158445731217,-0.9956356342474338,-1.673013336425826,-1.0086878298790738,-1.1876264144303574,-0.9744369643336036,-1.187705234707048,-0.9574293120524391,1.0
-1.0742039929282092,-1.065159385498164,-0.3447158626405397,-1.0025304936023707,-0.7002732836669301,-1.093217063304156,-0.7077255728128842,-1.1085522252752593,1.0
-0.990348809926092,-0.9805852720286204,-0.387799940356288,-0.9306949037075001,-0.509837901214638,-0.9955828141615819,-0.5644841105170935,-1.0160271485136745,1.0
-1.029739939716512,-1.0241473475336835,-0.37200724177144223,-1.036601087666795,-1.3216838116267369,-1.0142440600299876,-1.2668835000652177,-1.0082718643548485,1.0
-0.9178839006283781,-0.9138494102422328,0.06097219021047354,-0.9774906594104443,-1.292958980469153,-0.9036791838289908,-1.1832633279325642,-0.9008936396609424,1.0
-1.1081993370705467,-1.1186041912910971,-1.7412071145915842,-0.9803640830062392,0.0003817494115112036,-1.1535555368815271,-0.20094084581891405,-1.1735050554995115,1.0
-0.9426689807491941,-0.946837135628055,-1.6485888425451611,-0.8912879515365998,-0.35026264640635435,-0.937314843883855,-0.5200501850310766,-0.9274954951501597,1.0
-0.9755222774414435,-0.9852225050258727,-1.667336717486996,-0.9192012093243208,-0.368232912644937,-1.0028496128390427,-0.4518909439325032,-1.0199197996787839,1.0
-0.9217757233708607,-0.9291387433376515,-0.04809496468401436,-0.9023711568346655,-0.5556642070459468,-0.93312040494135,-0.6082516124040874,-0.9318586117959761,1.0
-1.0397085647959707,-1.04911732117319,0.6493577730618505,-1.0095088080493009,-0.8855252427351751,-1.0947933174290465,-0.7592757435249969,-1.1295666304188965,1.0
-1.0638716163323636,-1.0602917953512558,-0.5397628492232309,-0.9565557160696535,-0.21789858409967172,-1.0630411474725683,-0.4694597474213765,-1.0585015228513663,1.0
-1.1417157191389327,-1.1508925349969552,0.03371453920274167,-1.041116467603044,-0.5042907496969843,-1.1907444477602966,-0.5749308615313542,-1.2135766103384864,1.0
-0.9350362747835501,-0.944469621278434,-0.3859261382987134,-0.9639445196016974,-1.026947308868652,-0.8884776821838617,-1.1401769712557321,-0.8324260506984424,1.0
-0.9888110797798946,-0.9722882132990631,1.0789578954943697,-0.9068865367709145,-0.3341531937250295,-1.011706023727198,-0.3237090598065633,-1.038142363419833,1.0
-0.9611574015110953,-0.9360962829503655,-1.0073977989710807,-0.9274109910265917,-0.7405695766294411,-0.9282580617086373,-0.788535872999887,-0.9130583394354951,1.0
-0.9807212662022733,-0.9877501296477004,-0.15570839581749257,-0.9442410435162472,-0.5969099125367324,-1.0090611227379753,-0.6082308536484987,-1.024778553630554,1.0
-1.0682802462552305,-1.0730034767463021,-0.36258545633077865,-1.0370115767519086,-1.0417135186236832,-1.0838263289838346,-1.032748262398238,-1.087283156373765,1.0
-1.0341776676801184,-1.0333578160799421,-0.30826679689941233,-1.0361905985816813,-1.2676828424333604,-1.0337735814756632,-1.2023682847692814,-1.0374684843691033,1.0
-0.9339642029432578,-0.9372408481705053,-1.7859315026563467,-0.8592698028977431,-0.12060778930068668,-0.9384102069197957,-0.3048053778862494,-0.9374279655306959,1.0
-0.9553559541485106,-0.9611440838016556,-0.38570551503524025,-0.97584870306999,-1.0512196746473872,-0.9476005699530549,-1.0456293358506552,-0.9394193126502867,1.0
-1.04433330403966,-1.0239574437768508,-1.1518102495587446,-1.036601087666795,-1.3226891182564513,-1.0267605864284814,-1.2279616303800698,-1.0326749481191433,1.0
-0.8814302620923637,-0.8711975368927721,-0.27485701930395773,-0.960660606920789,-1.3333972947878232,-0.8179202729663114,-1.2976100749397528,-0.7822390259276376,1.0
-1.0073402941632037,-1.0104939310529737,-0.6133735105018314,-1.0115612534748686,-1.1366011674988523,-1.007003977524135,-1.1064733880771545,-1.0016378078779091,1.0
-1.0371181889684498,-1.0473965806376502,0.270846766626618,-0.9799535939211256,-0.5731054924983716,-1.064991427999975,-0.647110458766466,-1.0761755286720864,1.0
-1.0079034520486747,-1.0135541822971132,0.4812794737405983,-1.004993428113052,-1.0522570276237067,-1.014698234947329,-1.032732707082905,-1.0140984665438102,1.0
-0.9781945901513375,-0.979069099196976,0.474067908183566,-0.9393151744948846,-0.6025907680799768,-0.975585759712761,-0.7022542570755419,-0.969671688351508,1.0
-1.0084979619500243,-1.0163511489741421,-0.10722911624273389,-0.9512193579631775,-0.48146627413246396,-1.0136963785120172,-0.6407488847597589,-0.9990020782042023,1.0
-1.0097153918928887,-1.0184008682582941,-0.16575033150296106,-1.030443751390092,-1.2880242381373832,-1.0145913702608955,-1.220487280791571,-1.0064798108274,1.0
-0.9945049664125447,-1.0016219879115649,0.5090400227463441,-0.9799535939211256,-0.8671308303789786,-0.9943405121817956,-0.9212430656381794,-0.9911503575238934,1.0
-1.1300846342039945,-1.1415063238528065,-1.4527117155010831,-1.0222339696878209,-0.3331688574287422,-1.1802049180608178,-0.44672660058761926,-1.212651786594588,1.0
-1.0067352566566086,-1.011824795705227,-1.8021134384403932,-1.0271598387091834,-1.2888682609152418,-0.9789787135070164,-1.3030179033259888,-0.9459067183984045,1.0
-1.0667133825885378,-1.061034382609788,0.003789803394516617,-1.036601087666795,-1.1118923547298265,-1.0857632514254372,-1.0219437121739459,-1.1071847820813943,1.0
-0.9438623992546349,-0.9533425996146199,-0.24544779570864908,-0.9828270175169205,-1.1557046307754355,-0.9331471211129583,-1.1348861738007978,-0.9267840058799183,1.0
-1.0320335232245732,-1.0297495420437854,-1.1008713485252875,-1.0205920133473667,-1.1223559024835486,-1.0384622695929218,-1.0678289055826595,-1.0498865778752777,1.0
-0.9327063301524952,-0.9390204981194503,-0.08199861278273425,-0.9467039780269284,-0.8987204924829073,-0.9304888620379314,-0.9069100868500487,-0.9287010025484552,1.0
-0.9466034803053818,-0.9559741317864455,-1.5901290220881317,-0.9216641438350021,-0.5746943654978747,-0.9484154131871084,-0.6808557560627918,-0.9399267839116927,1.0
-1.0338188867698832,-1.024229308317637,-0.22247666173678965,-0.9984256027512352,-0.9215855911626804,-1.0329988124990221,-0.9187554709047385,-1.0416600308562463,1.0
-1.0062414093079783,-1.0061748973663547,0.44083927182056243,-0.933568327303295,-0.37029108331091093,-1.033840371904684,-0.42360740274631575,-1.0428955829191178,1.0
-1.0923218877595717,-1.0821002697514372,1.1411716542793968,-0.9684598995379464,-0.17771653617576239,-1.1369915104843742,-0.1885419795830653,-1.1821718681866549,1.0
-0.9857199284296387,-0.9861747595082921,-1.1004909817085888,-0.984058484772261,-0.9958840846898462,-0.9765074676332477,-1.0101411692530662,-0.9617873945169572,1.0
-0.9646391718985984,-0.9682493788578759,-1.5080788569568275,-0.9446515326013606,-0.7182072121478554,-0.9445682844755114,-0.8474471987194655,-0.9212144635554007,1.0
-1.056178732380521,-1.0293935033859316,-1.2276803567499062,-0.9992465809214621,-0.8987494152180099,-1.0370730286692897,-0.9098909271079751,-1.0455620883264918,1.0
-0.9831425859651672,-0.9822224746472288,0.3516053201865253,-0.9101704494518228,-0.300253689269625,-0.9873809494778304,-0.4518999190093312,-0.9895339137908994,1.0
-1.0699713860661333,-1.0751668227173277,-0.1924430174902992,-1.0259283714538427,-0.8995701485243981,-1.1246887134587467,-0.7670171321393654,-1.1690818885691192,1.0
-0.8751008171596685,-0.865414261781481,-0.0264083684555445,-0.8670690955149005,-0.601244568856039,-0.8474416425934952,-0.6782558711566624,-0.8338087852439225,1.0
-1.0978475897412576,-1.0893179471986358,-0.44010157695046775,-1.0054039171981655,-0.5569386827145626,-1.103435998944335,-0.685996119036367,-1.117359148650404,1.0
-1.0627241868834156,-1.0454895053213884,0.36630744504637824,-1.0029409826874844,-0.8370091753289667,-1.0563621045704903,-0.8648051880010996,-1.0661280115099632,1.0
-0.9913615345312907,-0.9914828483168792,-1.2179989483997595,-0.9947312009852134,-1.0716409940759677,-0.9727538455222801,-1.0961465665013919,-0.9619586055246723,1.0
-1.0623747078833503,-1.0358936842014506,0.5388379859480563,-0.9770801703253308,-0.6210748610816933,-1.054091229983784,-0.6710028915610977,-1.0656154746398894,1.0
-1.1170783299164668,-1.1084532911908085,-0.09024287298857823,-1.0661563017949702,-1.1589858344638966,-1.1274004048769903,-1.1125233379565735,-1.142652835185774,1.0
-0.913030054560943,-0.9015425687830169,1.045071971059606,-0.8605012701530838,-0.35007372663244646,-0.9151804957063688,-0.4038936996796383,-0.9274784288626075,1.0
-1.0679556315335434,-1.0766328406369532,-0.3270971893823928,-1.0218234806027071,-0.8420449845428074,-1.0807806854204869,-0.9198684314112783,-1.073991452737988,1.0
-0.9614313157747795,-0.9612584100176294,-0.6600813229008141,-0.9988360918363487,-1.265959332963638,-0.950966807575702,-1.1894644756365826,-0.958305935285331,1.0
-1.0185459546503874,-1.018920971626697,-0.17661094636128966,-0.9532718033887452,-0.48527225307469646,-1.05083185704757,-0.4990854093975423,-1.078039419890964,1.0
-0.828439013942097,-0.826334115580165,-0.8899069479923865,-0.9060655586006875,-1.088853526538249,-0.7885057680255605,-1.0646328699297372,-0.760094606092635,1.0
-0.9606450363580137,-0.9622352309216307,-1.1587762061699556,-0.9557347378994265,-0.8568216194146324,-0.9229682597301918,-0.9889871780263483,-0.8852868873027837,1.0
